fact_id,education_id,candidate_id,skills_id,time_id,employment_status,salary,job_sector
204262,28307,155,7,1741,Employed,54819,Finance
204263,34992,74,1,777,Employed,81566,Healthcare
204264,14197,77,5,479,Employed,79584,IT
204265,43535,202,3,743,Employed,80844,Other
204266,10777,211,7,4321,Employed,53025,Retail
204267,25098,156,3,4635,Unemployed,0,N/A
204268,29094,146,3,343,Employed,82974,Finance
204269,4018,72,3,53,Employed,47212,Other
204270,38466,291,3,3970,Employed,87907,IT
204271,28935,56,3,1810,Employed,90726,Retail
204272,30400,254,3,4303,Unemployed,0,N/A
204273,11910,153,1,834,Employed,29950,Finance
204274,4085,94,1,1672,Employed,65301,Other
204275,6112,229,7,4328,Employed,52679,Education
204276,24590,60,8,1485,Continuing Education,0,N/A
204277,40576,251,4,3871,Employed,59311,Healthcare
204278,6873,142,3,1336,Unemployed,0,N/A
204279,14272,275,5,2455,Employed,29123,Engineering
204280,43536,120,3,5710,Unemployed,0,N/A
204281,43537,14,1,771,Employed,99926,Retail
204282,6290,230,1,347,Employed,67364,Engineering
204283,29190,79,8,390,Employed,35360,Other
204284,10374,73,3,5084,Continuing Education,0,N/A
204285,5717,169,6,3184,Employed,27290,Healthcare
204286,8427,238,7,1432,Employed,60128,IT
204287,7159,66,5,53,Continuing Education,0,N/A
204288,37059,210,8,6856,Employed,20280,Healthcare
204289,14726,197,2,2029,Unemployed,0,N/A
204290,14706,75,2,1080,Continuing Education,0,N/A
204291,19873,206,5,3254,Employed,61288,Other
204292,26967,48,6,1197,Unemployed,0,N/A
204293,29961,54,4,5712,Unemployed,0,N/A
204294,10946,143,4,4945,Employed,34342,Education
204295,851,274,6,6188,Unemployed,0,N/A
204296,2893,96,8,761,Employed,49078,Other
204297,43538,93,3,1188,Continuing Education,0,N/A
204298,28875,234,6,3498,Continuing Education,0,N/A
204299,34460,130,1,105,Continuing Education,0,N/A
204300,8865,183,3,1668,Employed,61371,Consulting
204301,12904,47,2,862,Continuing Education,0,N/A
204302,16871,188,5,6137,Employed,59094,Healthcare
204303,9287,212,3,6091,Continuing Education,0,N/A
204304,32820,128,3,3357,Unemployed,0,N/A
204305,18483,93,3,4417,Continuing Education,0,N/A
204306,9194,410,1,4540,Employed,38015,Healthcare
204307,43539,220,5,33,Employed,99610,Education
204308,5223,91,1,3192,Employed,45301,Healthcare
204309,14923,74,2,740,Continuing Education,0,N/A
204310,18320,315,2,531,Unemployed,0,N/A
204311,25055,152,3,4983,Continuing Education,0,N/A
204312,6412,239,3,451,Unemployed,0,N/A
204313,6048,60,8,958,Employed,48953,Retail
204314,2509,193,2,3148,Unemployed,0,N/A
204315,43540,22,5,5544,Employed,50589,Engineering
204316,20696,124,8,6435,Continuing Education,0,N/A
204317,16944,188,2,3863,Unemployed,0,N/A
204318,26203,75,8,4266,Continuing Education,0,N/A
204319,17421,136,1,4731,Continuing Education,0,N/A
204320,11,257,8,2895,Employed,46425,Finance
204321,37323,14,8,469,Unemployed,0,N/A
204322,43541,101,3,932,Employed,87872,Education
204323,41241,103,1,3130,Unemployed,0,N/A
204324,1250,244,4,1052,Continuing Education,0,N/A
204325,43542,174,5,103,Continuing Education,0,N/A
204326,4189,230,5,3541,Employed,39277,Healthcare
204327,26965,151,5,489,Employed,63223,Education
204328,10036,239,6,1809,Unemployed,0,N/A
204329,27295,151,4,4743,Unemployed,0,N/A
204330,4751,74,3,4420,Continuing Education,0,N/A
204331,9475,295,2,1874,Employed,59325,Healthcare
204332,17437,174,6,780,Continuing Education,0,N/A
204333,41216,286,1,2250,Employed,64307,Engineering
204334,22121,214,2,4893,Continuing Education,0,N/A
204335,29603,126,7,1886,Employed,57484,Retail
204336,14865,174,5,4151,Unemployed,0,N/A
204337,23618,6,2,3901,Continuing Education,0,N/A
204338,4742,206,5,3530,Continuing Education,0,N/A
204339,32417,69,2,5705,Unemployed,0,N/A
204340,23615,284,2,3793,Unemployed,0,N/A
204341,2592,12,1,3125,Continuing Education,0,N/A
204342,24035,97,7,3064,Continuing Education,0,N/A
204343,7411,190,4,1833,Continuing Education,0,N/A
204344,27082,92,2,198,Unemployed,0,N/A
204345,127,142,8,717,Continuing Education,0,N/A
204346,43543,23,6,918,Continuing Education,0,N/A
204347,20108,89,1,1261,Employed,93169,Finance
204348,23798,182,4,5197,Continuing Education,0,N/A
204349,1626,157,2,4994,Continuing Education,0,N/A
204350,16769,68,4,2949,Unemployed,0,N/A
204351,29648,33,8,3428,Continuing Education,0,N/A
204352,43544,16,4,2429,Employed,85317,Engineering
204353,11719,304,3,2384,Continuing Education,0,N/A
204354,22939,135,3,3811,Employed,58686,Healthcare
204355,6391,257,8,3319,Employed,45969,Other
204356,11461,213,3,5244,Continuing Education,0,N/A
204357,12504,39,3,2266,Continuing Education,0,N/A
204358,3324,103,5,5256,Employed,53381,Other
204359,1678,14,8,1514,Continuing Education,0,N/A
204360,23857,268,3,605,Unemployed,0,N/A
204361,426,243,3,772,Unemployed,0,N/A
204362,43545,72,5,4455,Employed,90632,IT
204363,12423,224,4,636,Continuing Education,0,N/A
204364,4751,44,7,6476,Unemployed,0,N/A
204365,6451,5,6,1507,Continuing Education,0,N/A
204366,13193,36,4,3314,Unemployed,0,N/A
204367,22224,246,4,783,Employed,40660,Education
204368,7107,182,5,1128,Employed,49969,Education
204369,13338,123,2,4324,Unemployed,0,N/A
204370,26575,16,7,4526,Employed,54044,Healthcare
204371,13209,93,3,5729,Unemployed,0,N/A
204372,13361,168,1,430,Employed,51809,Education
204373,31239,249,3,2402,Employed,37105,Finance
204374,16340,271,2,2736,Unemployed,0,N/A
204375,11436,8,3,580,Continuing Education,0,N/A
204376,8546,280,7,788,Employed,61692,Retail
204377,1704,257,5,3288,Unemployed,0,N/A
204378,35063,257,6,3987,Continuing Education,0,N/A
204379,25269,183,3,4777,Employed,55491,Other
204380,31530,47,4,6181,Continuing Education,0,N/A
204381,14338,328,4,4228,Employed,41246,Education
204382,39129,157,4,2768,Continuing Education,0,N/A
204383,43546,119,4,3699,Employed,52805,Engineering
204384,34678,76,8,2768,Employed,86365,Education
204385,6040,115,8,5415,Continuing Education,0,N/A
204386,27272,234,4,6806,Unemployed,0,N/A
204387,24015,117,7,1565,Continuing Education,0,N/A
204388,11523,42,8,6596,Employed,62389,Retail
204389,20402,273,4,1765,Continuing Education,0,N/A
204390,15205,158,1,1625,Employed,51620,Other
204391,9138,63,8,17,Employed,28367,Engineering
204392,29022,147,4,2404,Employed,81057,Consulting
204393,1121,196,7,2692,Continuing Education,0,N/A
204394,15227,66,2,5493,Unemployed,0,N/A
204395,5683,117,3,4019,Unemployed,0,N/A
204396,6725,104,2,788,Continuing Education,0,N/A
204397,5505,136,1,5319,Continuing Education,0,N/A
204398,9125,123,8,6212,Continuing Education,0,N/A
204399,6096,120,5,1565,Employed,33933,Retail
204400,35650,82,5,3452,Employed,32459,Consulting
204401,13758,239,2,2257,Continuing Education,0,N/A
204402,21553,110,4,1837,Unemployed,0,N/A
204403,33241,16,2,6215,Continuing Education,0,N/A
204404,12577,127,1,3336,Employed,68053,Consulting
204405,373,269,1,545,Continuing Education,0,N/A
204406,27443,108,8,4482,Employed,41630,Healthcare
204407,28474,110,5,1653,Employed,78342,Finance
204408,15572,33,2,813,Continuing Education,0,N/A
204409,20223,345,6,2975,Unemployed,0,N/A
204410,41437,122,4,3751,Continuing Education,0,N/A
204411,10389,176,5,591,Employed,83861,Finance
204412,13373,179,5,654,Employed,51534,Engineering
204413,43547,219,8,4030,Employed,81891,Finance
204414,2994,81,2,1555,Continuing Education,0,N/A
204415,28562,218,6,144,Unemployed,0,N/A
204416,34883,85,2,3614,Unemployed,0,N/A
204417,8874,3,3,2339,Continuing Education,0,N/A
204418,31161,25,7,6173,Employed,38665,Education
204419,246,213,1,2724,Employed,65627,Retail
204420,27114,139,3,3331,Employed,41865,Other
204421,14242,39,2,2562,Employed,88518,Other
204422,2789,5,5,50,Unemployed,0,N/A
204423,13662,74,6,585,Unemployed,0,N/A
204424,41418,35,1,4472,Employed,92179,Healthcare
204425,5072,299,7,1741,Employed,65118,Consulting
204426,29740,174,5,5669,Employed,89934,IT
204427,8967,59,3,1176,Continuing Education,0,N/A
204428,39105,39,6,1133,Continuing Education,0,N/A
204429,31729,154,3,3977,Continuing Education,0,N/A
204430,24734,218,1,1298,Continuing Education,0,N/A
204431,5002,154,6,6055,Continuing Education,0,N/A
204432,1702,74,3,2559,Continuing Education,0,N/A
204433,16307,144,3,60,Employed,61723,Other
204434,10823,182,7,658,Continuing Education,0,N/A
204435,34012,146,5,1628,Employed,92539,Engineering
204436,24689,24,1,342,Employed,96845,IT
204437,10309,63,4,4650,Unemployed,0,N/A
204438,35176,117,5,4748,Employed,38847,Retail
204439,23511,183,8,2000,Employed,77722,Consulting
204440,36639,227,1,882,Employed,48180,Consulting
204441,22155,278,8,5828,Employed,81920,Engineering
204442,18129,23,1,4654,Continuing Education,0,N/A
204443,9257,89,7,1549,Continuing Education,0,N/A
204444,33802,8,4,3300,Employed,60486,Engineering
204445,17327,114,5,63,Employed,67906,IT
204446,43548,4,6,1957,Continuing Education,0,N/A
204447,35486,123,5,2487,Employed,66554,Finance
204448,6300,146,7,4378,Employed,89420,Healthcare
204449,23962,6,7,1464,Unemployed,0,N/A
204450,43549,202,6,503,Employed,81610,Retail
204451,12895,232,8,230,Employed,60170,Healthcare
204452,5470,245,3,1300,Unemployed,0,N/A
204453,22746,74,1,1296,Employed,42476,Engineering
204454,3648,101,3,3109,Continuing Education,0,N/A
204455,4071,199,4,3076,Employed,59689,IT
204456,12800,244,6,3824,Unemployed,0,N/A
204457,7497,270,3,5205,Employed,39575,Retail
204458,800,132,1,4563,Employed,39085,Retail
204459,9101,271,4,1254,Unemployed,0,N/A
204460,43550,38,1,2413,Employed,91730,Finance
204461,5150,150,5,4142,Employed,38764,Consulting
204462,25428,164,3,6009,Unemployed,0,N/A
204463,43551,3,7,1194,Employed,77331,Consulting
204464,17138,266,1,557,Employed,60207,Other
204465,26860,36,3,3397,Employed,33752,Consulting
204466,3921,81,2,3357,Continuing Education,0,N/A
204467,13045,131,5,1930,Unemployed,0,N/A
204468,408,299,2,5509,Unemployed,0,N/A
204469,29532,239,3,4286,Employed,56000,Engineering
204470,39825,128,3,387,Employed,89225,Other
204471,3261,189,3,3245,Employed,47433,Healthcare
204472,23531,85,3,564,Employed,51607,Other
204473,2039,45,5,2138,Continuing Education,0,N/A
204474,43552,170,4,4097,Continuing Education,0,N/A
204475,27970,339,1,1863,Employed,106026,Education
204476,35130,20,3,3872,Unemployed,0,N/A
204477,43553,295,4,5878,Employed,86259,Education
204478,7135,155,8,1369,Unemployed,0,N/A
204479,8544,333,3,5516,Continuing Education,0,N/A
204480,43554,237,3,6203,Continuing Education,0,N/A
204481,24694,242,3,1491,Employed,59281,Engineering
204482,3188,54,8,310,Employed,86601,Consulting
204483,8547,143,6,1908,Unemployed,0,N/A
204484,31416,321,6,1249,Continuing Education,0,N/A
204485,6128,242,2,2136,Unemployed,0,N/A
204486,38732,101,1,2528,Employed,81900,Engineering
204487,40962,15,1,5265,Employed,43628,Other
204488,31916,40,5,3189,Employed,53491,IT
204489,1646,208,1,5097,Employed,41917,Healthcare
204490,17586,307,1,401,Unemployed,0,N/A
204491,28551,59,6,3159,Employed,54296,Finance
204492,18823,43,7,1640,Employed,29679,Retail
204493,7180,54,5,3808,Continuing Education,0,N/A
204494,3408,239,8,3673,Employed,60583,Healthcare
204495,34499,11,4,2110,Employed,65581,Engineering
204496,3384,123,5,5320,Employed,28199,Engineering
204497,37809,231,3,2207,Continuing Education,0,N/A
204498,376,91,6,134,Employed,55583,Education
204499,9022,2,3,5151,Unemployed,0,N/A
204500,7977,98,2,794,Continuing Education,0,N/A
204501,29738,152,5,2948,Employed,47465,Other
204502,13948,128,5,5286,Employed,35893,Other
204503,28846,177,4,3682,Employed,89772,Other
204504,32899,159,3,6293,Employed,47553,Healthcare
204505,15209,198,1,494,Continuing Education,0,N/A
204506,38976,50,2,5218,Unemployed,0,N/A
204507,1472,131,5,2722,Unemployed,0,N/A
204508,31923,47,4,3004,Employed,35610,Finance
204509,25987,421,6,127,Unemployed,0,N/A
204510,4278,190,4,4531,Unemployed,0,N/A
204511,22651,16,4,5366,Unemployed,0,N/A
204512,415,161,6,1755,Unemployed,0,N/A
204513,465,104,2,1564,Unemployed,0,N/A
204514,1549,55,5,3111,Employed,37720,Other
204515,18860,128,4,939,Unemployed,0,N/A
204516,11237,171,3,5036,Employed,90451,IT
204517,8179,65,4,2528,Continuing Education,0,N/A
204518,21206,416,4,1861,Continuing Education,0,N/A
204519,20953,241,3,2460,Continuing Education,0,N/A
204520,20002,211,2,2241,Unemployed,0,N/A
204521,6529,131,8,5701,Unemployed,0,N/A
204522,11206,271,6,89,Unemployed,0,N/A
204523,25685,139,5,3377,Employed,52074,Education
204524,17514,187,6,6596,Unemployed,0,N/A
204525,1272,32,4,5789,Unemployed,0,N/A
204526,14846,267,7,1482,Unemployed,0,N/A
204527,26935,166,1,1128,Employed,64016,Education
204528,4352,98,5,249,Employed,45948,Engineering
204529,26388,134,1,5620,Employed,61526,Engineering
204530,31427,304,7,925,Continuing Education,0,N/A
204531,5798,28,5,4418,Unemployed,0,N/A
204532,21525,198,5,3466,Employed,42223,Education
204533,7977,248,6,3194,Unemployed,0,N/A
204534,1333,312,4,599,Unemployed,0,N/A
204535,10644,220,6,1037,Employed,43176,Finance
204536,34537,310,4,5732,Employed,85320,Healthcare
204537,4175,44,3,5265,Unemployed,0,N/A
204538,25991,30,4,3050,Unemployed,0,N/A
204539,9479,266,1,5272,Employed,45279,Education
204540,3476,40,3,4272,Continuing Education,0,N/A
204541,12833,224,2,3669,Unemployed,0,N/A
204542,17053,155,7,2401,Continuing Education,0,N/A
204543,5241,40,5,3752,Unemployed,0,N/A
204544,42621,178,5,831,Employed,28857,Other
204545,22118,77,3,1405,Employed,56169,Consulting
204546,23225,328,4,3467,Continuing Education,0,N/A
204547,2860,138,8,4899,Employed,37706,Education
204548,400,168,3,2599,Employed,65519,Finance
204549,6925,21,1,1858,Continuing Education,0,N/A
204550,10790,202,5,319,Employed,37214,Engineering
204551,6975,358,3,3629,Unemployed,0,N/A
204552,19689,46,3,5943,Continuing Education,0,N/A
204553,756,8,6,2273,Unemployed,0,N/A
204554,3907,170,1,2235,Unemployed,0,N/A
204555,1726,320,8,243,Employed,59147,IT
204556,10908,34,1,2591,Employed,38370,Engineering
204557,11939,266,3,1538,Unemployed,0,N/A
204558,6225,94,7,1079,Employed,58357,Education
204559,2394,192,4,2993,Employed,33242,Other
204560,10658,278,3,3131,Unemployed,0,N/A
204561,33827,142,1,1879,Employed,85402,Healthcare
204562,38943,328,1,5660,Employed,32862,Consulting
204563,35340,217,1,3476,Employed,61778,Education
204564,18698,130,3,3113,Unemployed,0,N/A
204565,8449,189,4,5970,Continuing Education,0,N/A
204566,21386,151,3,863,Employed,59509,Healthcare
204567,29190,154,4,2514,Unemployed,0,N/A
204568,38739,152,2,777,Unemployed,0,N/A
204569,32809,148,4,2693,Continuing Education,0,N/A
204570,1123,214,5,4099,Continuing Education,0,N/A
204571,11102,148,4,4885,Employed,47791,Healthcare
204572,3778,120,6,2023,Unemployed,0,N/A
204573,6744,40,6,2066,Employed,58463,Other
204574,16924,13,4,2770,Continuing Education,0,N/A
204575,2690,131,6,3177,Employed,59625,Healthcare
204576,22025,294,2,5240,Unemployed,0,N/A
204577,13981,159,5,4721,Employed,83577,Other
204578,1946,172,4,638,Employed,68817,Education
204579,7689,89,5,989,Employed,49726,Engineering
204580,3056,110,8,104,Employed,53075,Retail
204581,37425,310,7,4954,Employed,31751,Finance
204582,24415,121,2,5201,Unemployed,0,N/A
204583,16423,128,1,3510,Continuing Education,0,N/A
204584,4807,127,1,185,Employed,50721,Engineering
204585,3212,121,7,4934,Employed,57548,Other
204586,12665,30,8,1083,Continuing Education,0,N/A
204587,21158,93,1,959,Continuing Education,0,N/A
204588,5009,129,4,2502,Employed,62119,Consulting
204589,12648,7,6,2559,Continuing Education,0,N/A
204590,12023,248,1,2879,Employed,47740,Retail
204591,4811,245,6,3399,Unemployed,0,N/A
204592,119,257,5,2265,Continuing Education,0,N/A
204593,95,121,1,6155,Continuing Education,0,N/A
204594,21225,222,1,2056,Employed,79162,Education
204595,7318,110,5,6050,Employed,60085,Consulting
204596,32091,120,2,1559,Continuing Education,0,N/A
204597,12603,318,4,254,Employed,55651,Healthcare
204598,4217,128,7,441,Employed,56635,Healthcare
204599,25447,28,7,1391,Employed,25848,Healthcare
204600,18665,92,1,729,Employed,43008,Consulting
204601,19730,194,7,2604,Employed,61726,Healthcare
204602,8611,240,6,844,Unemployed,0,N/A
204603,19423,229,5,3770,Continuing Education,0,N/A
204604,16124,353,5,6093,Employed,39134,Healthcare
204605,4823,283,4,4717,Employed,87947,IT
204606,3048,309,8,3648,Employed,70733,Consulting
204607,20612,4,4,467,Employed,76242,Consulting
204608,13337,333,6,4820,Unemployed,0,N/A
204609,31994,147,1,846,Continuing Education,0,N/A
204610,25014,426,5,4520,Employed,38623,IT
204611,8040,133,1,808,Employed,62574,Retail
204612,8427,62,6,5771,Continuing Education,0,N/A
204613,2994,230,6,3333,Employed,57682,Finance
204614,18982,273,3,2336,Employed,60150,Education
204615,10693,106,5,1993,Employed,57460,Finance
204616,6445,219,3,4112,Unemployed,0,N/A
204617,20159,106,1,4558,Continuing Education,0,N/A
204618,24816,104,5,5481,Employed,50655,Retail
204619,4501,247,6,5333,Unemployed,0,N/A
204620,19670,40,4,6304,Employed,103709,Education
204621,24602,34,4,297,Continuing Education,0,N/A
204622,2483,257,1,1355,Employed,61354,Education
204623,4459,131,5,5947,Employed,45507,Consulting
204624,4315,154,1,1165,Employed,66261,Engineering
204625,24522,209,1,4546,Continuing Education,0,N/A
204626,24175,205,1,3711,Continuing Education,0,N/A
204627,17119,134,8,1554,Employed,44135,Engineering
204628,2432,178,1,5279,Continuing Education,0,N/A
204629,20241,58,4,4450,Employed,95411,Education
204630,15630,109,4,148,Continuing Education,0,N/A
204631,11811,239,8,4675,Continuing Education,0,N/A
204632,9035,56,8,1886,Employed,44083,Retail
204633,148,222,8,6584,Continuing Education,0,N/A
204634,14700,79,8,3021,Employed,44931,IT
204635,15324,335,7,3799,Employed,36344,Healthcare
204636,4011,16,6,1951,Employed,42317,IT
204637,2293,281,3,336,Employed,54179,IT
204638,16812,65,8,2811,Employed,80542,IT
204639,41550,10,4,407,Continuing Education,0,N/A
204640,27077,278,3,1517,Continuing Education,0,N/A
204641,1519,85,4,4184,Unemployed,0,N/A
204642,38982,300,3,6247,Unemployed,0,N/A
204643,2762,24,5,4950,Unemployed,0,N/A
204644,20354,283,4,3964,Unemployed,0,N/A
204645,43555,256,5,2515,Continuing Education,0,N/A
204646,11748,40,3,5422,Continuing Education,0,N/A
204647,35074,119,8,6165,Employed,62477,Engineering
204648,15587,193,5,6006,Employed,43959,Finance
204649,2293,243,3,5403,Continuing Education,0,N/A
204650,39875,40,5,561,Continuing Education,0,N/A
204651,19989,82,2,5044,Employed,57688,Retail
204652,17011,320,3,4530,Employed,70581,Healthcare
204653,42391,159,4,5122,Unemployed,0,N/A
204654,13960,309,8,1954,Unemployed,0,N/A
204655,6799,30,8,6027,Unemployed,0,N/A
204656,43556,168,3,4369,Continuing Education,0,N/A
204657,10777,116,3,121,Continuing Education,0,N/A
204658,39432,91,7,5338,Unemployed,0,N/A
204659,36387,124,5,2448,Unemployed,0,N/A
204660,17151,10,3,292,Continuing Education,0,N/A
204661,30625,100,2,4084,Employed,56602,Engineering
204662,40678,273,4,5012,Unemployed,0,N/A
204663,4602,187,5,3221,Employed,51994,Engineering
204664,12735,65,3,1282,Continuing Education,0,N/A
204665,15662,242,5,4815,Employed,59164,Education
204666,9716,188,6,6267,Unemployed,0,N/A
204667,7097,96,3,3465,Continuing Education,0,N/A
204668,42042,208,3,6382,Unemployed,0,N/A
204669,12100,290,2,3957,Continuing Education,0,N/A
204670,31681,78,3,5364,Employed,84750,Engineering
204671,9945,118,5,4272,Employed,62495,Consulting
204672,29691,418,4,5867,Continuing Education,0,N/A
204673,22338,226,1,2086,Employed,52033,Healthcare
204674,5873,244,5,3983,Employed,54105,Consulting
204675,3543,114,3,10,Unemployed,0,N/A
204676,14703,301,3,3386,Employed,54682,Finance
204677,11268,48,8,3392,Unemployed,0,N/A
204678,487,133,3,4498,Continuing Education,0,N/A
204679,8661,131,2,241,Continuing Education,0,N/A
204680,20352,172,8,343,Employed,49762,Retail
204681,24286,140,6,1193,Unemployed,0,N/A
204682,5191,202,7,515,Unemployed,0,N/A
204683,14676,281,4,3135,Employed,79022,Retail
204684,13924,59,6,3370,Continuing Education,0,N/A
204685,22682,181,7,378,Continuing Education,0,N/A
204686,5760,293,4,1967,Employed,56342,Finance
204687,29611,160,3,2087,Continuing Education,0,N/A
204688,7497,118,2,6039,Continuing Education,0,N/A
204689,6911,312,7,2254,Unemployed,0,N/A
204690,28115,177,3,1690,Employed,34447,Consulting
204691,16219,65,3,1162,Continuing Education,0,N/A
204692,39098,87,6,4076,Continuing Education,0,N/A
204693,16324,122,4,3785,Continuing Education,0,N/A
204694,33527,69,3,1553,Employed,54969,Other
204695,4751,228,8,1507,Continuing Education,0,N/A
204696,6329,138,2,5498,Unemployed,0,N/A
204697,11762,108,1,5951,Continuing Education,0,N/A
204698,10237,130,2,4202,Unemployed,0,N/A
204699,6834,79,6,2105,Continuing Education,0,N/A
204700,42722,26,6,6576,Continuing Education,0,N/A
204701,25116,102,4,2413,Employed,56099,Retail
204702,29799,168,2,4805,Unemployed,0,N/A
204703,18345,21,8,3378,Employed,36546,Healthcare
204704,41778,137,6,2986,Unemployed,0,N/A
204705,12142,68,3,3310,Employed,60884,Engineering
204706,36791,211,1,2589,Employed,49318,Engineering
204707,31509,245,8,2554,Unemployed,0,N/A
204708,7346,75,4,511,Continuing Education,0,N/A
204709,18219,130,5,5040,Continuing Education,0,N/A
204710,2522,217,8,776,Continuing Education,0,N/A
204711,15074,82,1,1318,Unemployed,0,N/A
204712,7622,136,4,6323,Unemployed,0,N/A
204713,1037,87,5,4157,Unemployed,0,N/A
204714,8902,135,3,5190,Employed,51833,Education
204715,36836,134,3,5743,Continuing Education,0,N/A
204716,19522,170,8,243,Employed,47968,IT
204717,37269,288,5,1327,Employed,33003,Other
204718,5806,304,7,80,Employed,55056,Finance
204719,38356,41,8,2623,Employed,26035,Engineering
204720,2726,95,8,1904,Continuing Education,0,N/A
204721,14382,42,5,4804,Employed,71116,Engineering
204722,7201,116,2,1170,Unemployed,0,N/A
204723,27972,193,4,4684,Employed,50441,Other
204724,19565,136,1,1102,Employed,74515,Healthcare
204725,23533,185,5,3799,Employed,46532,Finance
204726,1093,310,4,1188,Employed,38286,Retail
204727,35016,254,6,6742,Unemployed,0,N/A
204728,15388,5,3,43,Employed,98232,Consulting
204729,18327,129,4,4519,Continuing Education,0,N/A
204730,21949,293,5,5628,Continuing Education,0,N/A
204731,4088,289,8,3215,Employed,39524,Consulting
204732,23507,22,7,6353,Employed,58894,Consulting
204733,18500,275,7,4078,Employed,43591,IT
204734,16379,224,5,3097,Continuing Education,0,N/A
204735,22474,59,7,3065,Employed,63074,Other
204736,32345,116,3,6073,Employed,59145,Healthcare
204737,12954,224,5,6523,Employed,59746,IT
204738,43557,17,5,1469,Employed,63244,IT
204739,28007,66,5,4267,Employed,28063,Other
204740,43558,149,3,2033,Employed,59765,Consulting
204741,16615,290,3,3381,Continuing Education,0,N/A
204742,24043,289,3,1716,Employed,50223,IT
204743,37289,2,3,533,Employed,86339,Consulting
204744,8003,182,3,3722,Employed,57860,Consulting
204745,13809,41,5,4901,Employed,48074,Retail
204746,43559,241,5,884,Employed,39172,Other
204747,6293,44,4,2196,Employed,55848,IT
204748,19951,210,8,6783,Employed,46391,Consulting
204749,43560,202,3,2330,Employed,60950,Other
204750,23385,97,3,5165,Continuing Education,0,N/A
204751,8970,143,3,3758,Unemployed,0,N/A
204752,36989,262,6,6307,Continuing Education,0,N/A
204753,11796,80,6,6452,Unemployed,0,N/A
204754,7804,40,7,3973,Employed,37423,Consulting
204755,18387,172,3,2204,Unemployed,0,N/A
204756,749,232,4,5438,Continuing Education,0,N/A
204757,27925,192,5,63,Employed,29846,Consulting
204758,43561,151,5,2235,Continuing Education,0,N/A
204759,2610,104,1,2110,Employed,46014,IT
204760,1970,146,3,3631,Employed,92757,IT
204761,35099,268,3,4252,Employed,97469,Other
204762,4153,1,4,1760,Employed,36410,Engineering
204763,11382,229,3,3618,Employed,67471,Finance
204764,9739,91,3,4159,Employed,65283,Engineering
204765,1071,178,6,5498,Unemployed,0,N/A
204766,18237,105,5,4921,Employed,55430,Healthcare
204767,19307,201,2,1975,Unemployed,0,N/A
204768,4490,121,3,3237,Unemployed,0,N/A
204769,28276,24,5,1079,Employed,73278,Other
204770,2099,210,3,4136,Employed,53581,Education
204771,23213,130,4,4781,Continuing Education,0,N/A
204772,6743,272,6,3211,Employed,60707,Education
204773,16440,167,4,2020,Employed,54864,Engineering
204774,2607,77,4,5157,Unemployed,0,N/A
204775,10113,253,3,1131,Employed,58506,Healthcare
204776,12235,304,2,4917,Employed,52718,Other
204777,4019,96,5,6742,Employed,55199,Engineering
204778,401,233,5,1260,Employed,56542,Engineering
204779,14708,184,1,4573,Unemployed,0,N/A
204780,13882,68,3,1290,Continuing Education,0,N/A
204781,28989,182,7,789,Employed,65657,IT
204782,3182,199,1,2717,Continuing Education,0,N/A
204783,19549,10,4,2486,Continuing Education,0,N/A
204784,36693,9,3,12,Employed,80155,Consulting
204785,3537,14,8,2997,Employed,74592,Retail
204786,10498,89,3,6685,Continuing Education,0,N/A
204787,3466,35,4,4301,Employed,35787,Consulting
204788,12934,93,5,6505,Employed,41355,Finance
204789,28222,4,3,4374,Continuing Education,0,N/A
204790,34563,7,7,5950,Employed,54186,Finance
204791,41022,152,3,91,Unemployed,0,N/A
204792,4148,145,8,4965,Employed,50139,Education
204793,10266,244,1,1584,Employed,71488,Education
204794,27158,6,4,1795,Continuing Education,0,N/A
204795,6025,161,3,1412,Continuing Education,0,N/A
204796,2220,164,4,4679,Unemployed,0,N/A
204797,643,225,5,5883,Continuing Education,0,N/A
204798,4821,213,8,3984,Employed,45490,Healthcare
204799,7821,149,3,5473,Employed,59316,Consulting
204800,22366,95,5,4681,Employed,76466,IT
204801,8206,256,1,5497,Employed,63675,Finance
204802,37998,162,3,1256,Employed,90501,Healthcare
204803,29690,308,8,2056,Employed,68137,Retail
204804,36624,275,2,1518,Unemployed,0,N/A
204805,13631,245,5,329,Employed,82156,Education
204806,12829,168,5,2547,Employed,57964,Other
204807,3491,147,7,6401,Employed,54533,Consulting
204808,1126,241,2,2812,Continuing Education,0,N/A
204809,29269,241,7,2654,Employed,47549,Engineering
204810,19105,149,2,623,Unemployed,0,N/A
204811,32626,303,8,3962,Continuing Education,0,N/A
204812,8547,6,5,5963,Employed,44536,Consulting
204813,43562,132,3,2582,Employed,94055,Other
204814,32035,283,4,972,Employed,46521,Education
204815,20151,131,6,1993,Unemployed,0,N/A
204816,7951,189,4,5812,Continuing Education,0,N/A
204817,16670,273,7,4918,Employed,44879,Finance
204818,1089,92,4,4502,Unemployed,0,N/A
204819,43563,170,5,2811,Continuing Education,0,N/A
204820,3937,19,5,262,Employed,61251,Other
204821,5683,199,3,3358,Unemployed,0,N/A
204822,5052,49,3,2843,Unemployed,0,N/A
204823,16488,102,2,3475,Employed,39000,Other
204824,43564,120,8,4217,Continuing Education,0,N/A
204825,249,239,5,2181,Employed,63291,Retail
204826,23107,250,5,4105,Continuing Education,0,N/A
204827,1527,157,3,4018,Unemployed,0,N/A
