time_id,graduation_date,years_since_graduation
3577,2019-01-26,7
3578,2018-11-15,8
3579,2020-04-18,6
3580,2023-01-07,3
3581,2024-03-21,2
3582,2024-05-28,2
3583,2014-10-19,12
3584,2025-01-09,1
3585,2017-05-11,9
3586,2022-06-07,4
3587,2023-03-08,3
3588,2013-10-08,13
3589,2022-07-28,4
3590,2014-08-17,12
3591,2018-04-18,8
3592,2011-12-05,15
3593,2009-03-31,17
3594,2012-10-01,14
3595,2015-01-07,11
3596,2009-06-26,17
3597,2018-09-02,8
3598,2019-03-04,7
3599,2015-07-15,11
3600,2011-05-08,15
3601,2014-06-22,12
3602,2016-04-22,10
3603,2018-09-03,8
3604,2009-09-15,17
3605,2008-05-20,18
3606,2017-03-18,9
3607,2023-12-10,3
3608,2024-03-25,2
3609,2024-06-27,2
3610,2012-11-09,14
3611,2016-02-26,10
3612,2025-07-22,1
3613,2017-03-29,9
3614,2015-08-10,11
3615,2015-03-13,11
3616,2016-12-26,10
3617,2020-01-07,6
3618,2018-06-23,8
3619,2019-04-18,7
3620,2022-10-14,4
3621,2023-09-26,3
3622,2026-08-11,0
3623,2020-07-11,6
3624,2022-11-01,4
3625,2023-05-09,3
3626,2016-09-09,10
3627,2016-08-25,10
3628,2019-08-01,7
3629,2018-10-29,8
3630,2024-12-27,2
3631,2026-07-06,0
3632,2009-09-30,17
3633,2022-03-19,4
3634,2019-01-05,7
3635,2009-10-28,17
3636,2022-06-10,4
3637,2019-07-19,7
3638,2025-12-06,1
3639,2021-03-26,5
3640,2019-05-16,7
3641,2010-11-05,16
3642,2014-10-04,12
3643,2021-10-19,5
3644,2013-09-20,13
3645,2018-09-13,8
3646,2020-03-24,6
3647,2012-09-30,14
3648,2024-02-13,2
3649,2014-12-04,12
3650,2019-02-27,7
3651,2017-03-07,9
3652,2013-10-01,13
3653,2022-03-02,4
3654,2014-06-03,12
3655,2013-08-01,13
3656,2019-02-16,7
3657,2016-12-25,10
3658,2019-04-26,7
3659,2011-01-03,15
3660,2023-04-20,3
3661,2016-09-10,10
3662,2009-03-21,17
3663,2010-05-28,16
3664,2012-09-03,14
3665,2022-12-20,4
3666,2026-02-09,0
3667,2021-05-29,5
3668,2014-04-30,12
3669,2017-11-15,9
3670,2024-06-21,2
3671,2019-03-08,7
3672,2019-05-06,7
3673,2017-12-26,9
3674,2013-04-09,13
3675,2012-05-26,14
3676,2014-10-28,12
3677,2011-02-09,15
3678,2021-11-04,5
3679,2023-10-30,3
3680,2026-01-06,0
3681,2015-07-13,11
3682,2017-09-07,9
3683,2023-08-23,3
3684,2020-09-13,6
3685,2024-05-23,2
3686,2023-05-13,3
3687,2011-06-07,15
3688,2018-05-07,8
3689,2022-11-16,4
3690,2012-07-16,14
3691,2010-12-19,16
3692,2021-01-23,5
3693,2012-11-15,14
3694,2016-09-07,10
3695,2023-02-04,3
3696,2019-07-23,7
3697,2016-02-19,10
3698,2026-10-09,0
3699,2018-07-20,8
3700,2010-03-29,16
3701,2019-03-16,7
3702,2022-01-09,4
3703,2011-04-04,15
3704,2013-02-17,13
3705,2018-08-06,8
3706,2019-03-31,7
3707,2020-08-09,6
3708,2011-10-17,15
3709,2012-11-01,14
3710,2013-09-12,13
3711,2025-01-01,1
3712,2013-08-31,13
3713,2013-03-17,13
3714,2025-07-08,1
3715,2021-01-27,5
3716,2025-11-16,1
3717,2025-06-22,1
3718,2022-03-08,4
3719,2026-08-13,0
3720,2011-09-16,15
3721,2018-01-25,8
3722,2026-01-08,0
3723,2023-09-11,3
3724,2016-07-25,10
3725,2023-03-25,3
3726,2009-10-06,17
3727,2018-06-09,8
3728,2019-09-15,7
3729,2018-05-10,8
3730,2009-02-25,17
3731,2018-08-04,8
3732,2023-11-30,3
3733,2022-07-22,4
3734,2019-08-30,7
3735,2021-07-31,5
3736,2021-11-07,5
3737,2015-03-09,11
3738,2009-02-23,17
3739,2009-05-12,17
3740,2011-05-13,15
3741,2017-08-23,9
3742,2026-12-15,0
3743,2023-04-12,3
3744,2017-04-17,9
3745,2023-05-21,3
3746,2021-03-28,5
3747,2015-02-20,11
3748,2017-10-07,9
3749,2009-04-20,17
3750,2018-11-12,8
3751,2021-12-28,5
3752,2014-11-14,12
3753,2015-05-21,11
3754,2020-05-20,6
3755,2013-10-31,13
3756,2008-04-30,18
3757,2008-11-12,18
3758,2019-10-10,7
3759,2023-09-12,3
3760,2018-11-06,8
3761,2025-02-06,1
3762,2023-08-02,3
3763,2008-03-25,18
3764,2015-03-30,11
3765,2018-07-18,8
3766,2011-09-22,15
3767,2013-05-02,13
3768,2014-02-16,12
3769,2012-04-17,14
3770,2016-01-17,10
3771,2023-06-30,3
3772,2018-06-29,8
3773,2021-02-12,5
3774,2010-03-16,16
3775,2018-02-01,8
3776,2023-09-04,3
3777,2022-08-07,4
3778,2025-10-28,1
3779,2014-01-03,12
3780,2019-01-16,7
3781,2014-08-04,12
3782,2023-04-16,3
3783,2022-02-14,4
3784,2013-12-07,13
3785,2021-06-11,5
3786,2018-02-11,8
3787,2013-12-19,13
3788,2020-08-22,6
3789,2021-01-30,5
3790,2018-03-31,8
3791,2020-09-15,6
3792,2016-04-11,10
3793,2012-04-20,14
3794,2024-04-06,2
3795,2016-06-09,10
3796,2015-09-20,11
3797,2017-04-06,9
3798,2008-03-01,18
3799,2025-12-02,1
3800,2017-03-08,9
3801,2009-02-10,17
3802,2022-11-03,4
3803,2025-04-04,1
3804,2012-11-11,14
3805,2023-06-01,3
3806,2015-01-05,11
3807,2015-06-24,11
3808,2026-01-26,0
3809,2017-09-18,9
3810,2011-08-31,15
3811,2016-11-22,10
3812,2026-10-13,0
3813,2014-12-08,12
3814,2015-11-25,11
3815,2013-10-25,13
3816,2022-09-20,4
3817,2013-12-11,13
3818,2012-10-31,14
3819,2019-08-05,7
3820,2015-05-11,11
3821,2010-01-12,16
3822,2014-10-14,12
3823,2011-12-09,15
3824,2018-06-07,8
3825,2018-06-19,8
3826,2023-06-04,3
3827,2019-12-04,7
3828,2019-04-06,7
3829,2021-06-26,5
3830,2018-10-07,8
3831,2023-09-02,3
3832,2025-01-19,1
3833,2014-08-14,12
3834,2017-05-26,9
3835,2025-11-03,1
3836,2023-05-10,3
3837,2015-02-16,11
3838,2008-11-19,18
3839,2017-08-28,9
3840,2012-08-16,14
3841,2025-09-08,1
3842,2014-01-05,12
3843,2021-07-15,5
3844,2016-07-11,10
3845,2024-01-11,2
3846,2021-11-01,5
3847,2022-05-14,4
3848,2024-06-23,2
3849,2020-06-01,6
3850,2017-12-03,9
3851,2015-04-11,11
3852,2013-08-27,13
3853,2017-03-26,9
3854,2017-08-08,9
3855,2022-07-18,4
3856,2016-02-29,10
3857,2013-12-03,13
3858,2015-02-11,11
3859,2024-04-03,2
3860,2013-09-15,13
3861,2009-07-21,17
3862,2021-07-25,5
3863,2021-01-16,5
3864,2023-05-16,3
3865,2013-10-06,13
3866,2017-12-23,9
3867,2026-05-23,0
3868,2018-09-11,8
3869,2013-02-23,13
3870,2014-06-15,12
3871,2011-01-17,15
3872,2014-07-04,12
3873,2009-03-08,17
3874,2021-08-13,5
3875,2018-03-20,8
3876,2023-04-24,3
3877,2023-04-01,3
3878,2012-11-14,14
3879,2019-03-19,7
3880,2013-04-26,13
3881,2009-03-19,17
3882,2013-08-08,13
3883,2026-01-16,0
3884,2012-04-22,14
3885,2018-02-05,8
3886,2020-06-26,6
3887,2019-12-18,7
3888,2014-12-21,12
3889,2020-08-29,6
3890,2009-04-18,17
3891,2009-11-18,17
3892,2011-02-24,15
3893,2024-10-16,2
3894,2013-06-29,13
3895,2021-08-29,5
3896,2017-05-27,9
3897,2009-05-30,17
3898,2025-01-22,1
3899,2012-09-27,14
3900,2017-12-30,9
3901,2014-07-02,12
3902,2015-08-02,11
3903,2014-03-07,12
3904,2025-11-12,1
3905,2017-08-09,9
3906,2018-05-16,8
3907,2021-10-15,5
3908,2020-06-11,6
3909,2009-09-04,17
3910,2023-06-23,3
3911,2014-12-09,12
3912,2016-06-17,10
3913,2017-10-26,9
3914,2009-02-19,17
3915,2014-09-09,12
3916,2023-11-06,3
3917,2018-03-29,8
3918,2013-08-12,13
3919,2011-09-02,15
3920,2025-01-07,1
3921,2024-03-05,2
3922,2017-03-27,9
3923,2015-03-07,11
3924,2025-02-01,1
3925,2017-09-20,9
3926,2024-06-19,2
3927,2013-01-25,13
3928,2020-01-20,6
3929,2014-12-27,12
3930,2011-03-28,15
3931,2018-12-28,8
3932,2018-05-06,8
3933,2019-10-20,7
3934,2025-12-15,1
3935,2022-10-13,4
3936,2015-07-16,11
3937,2011-12-10,15
3938,2026-06-09,0
3939,2009-01-19,17
3940,2011-10-12,15
3941,2020-09-03,6
3942,2017-02-01,9
3943,2010-08-16,16
3944,2024-12-09,2
3945,2019-07-26,7
3946,2017-08-05,9
3947,2020-12-09,6
3948,2015-04-24,11
3949,2008-11-01,18
3950,2015-02-03,11
3951,2011-03-04,15
3952,2010-04-04,16
3953,2021-08-30,5
3954,2008-02-03,18
3955,2025-05-12,1
3956,2016-07-29,10
3957,2017-11-20,9
3958,2024-05-10,2
3959,2024-02-11,2
3960,2019-07-02,7
3961,2021-10-22,5
3962,2024-08-29,2
3963,2014-09-16,12
3964,2009-10-18,17
3965,2018-07-23,8
3966,2020-03-19,6
3967,2022-07-06,4
3968,2016-11-30,10
3969,2026-11-30,0
3970,2017-08-15,9
3971,2009-12-05,17
3972,2011-04-01,15
3973,2014-03-21,12
3974,2023-04-17,3
3975,2009-10-17,17
3976,2015-06-25,11
3977,2015-12-14,11
3978,2017-09-03,9
3979,2026-03-01,0
3980,2020-08-24,6
3981,2018-06-22,8
3982,2017-04-26,9
3983,2020-04-12,6
3984,2025-10-18,1
3985,2023-08-30,3
3986,2013-05-03,13
3987,2020-04-16,6
3988,2015-01-29,11
3989,2022-03-28,4
3990,2024-11-23,2
3991,2013-07-23,13
3992,2020-10-10,6
3993,2023-04-18,3
3994,2022-01-16,4
3995,2016-02-16,10
3996,2018-04-08,8
3997,2019-10-22,7
3998,2019-10-17,7
3999,2016-06-03,10
4000,2026-09-05,0
4001,2012-05-27,14
4002,2016-04-23,10
4003,2008-08-10,18
4004,2013-02-12,13
4005,2021-08-11,5
4006,2010-10-10,16
4007,2019-08-24,7
4008,2010-03-15,16
4009,2019-09-28,7
4010,2015-03-03,11
4011,2014-10-03,12
4012,2020-07-04,6
4013,2014-10-11,12
4014,2025-06-21,1
4015,2023-09-06,3
4016,2015-07-14,11
4017,2026-05-21,0
4018,2019-04-09,7
4019,2025-08-02,1
4020,2013-12-20,13
4021,2023-11-09,3
4022,2024-12-28,2
4023,2019-05-29,7
4024,2020-12-19,6
4025,2022-08-06,4
4026,2019-07-20,7
4027,2012-09-26,14
4028,2018-01-06,8
4029,2014-02-18,12
4030,2024-09-21,2
4031,2012-01-16,14
4032,2014-02-25,12
4033,2012-11-05,14
4034,2023-08-06,3
4035,2021-01-05,5
4036,2025-08-21,1
4037,2021-09-01,5
4038,2011-02-18,15
4039,2009-07-13,17
4040,2011-08-04,15
4041,2020-01-03,6
4042,2022-11-14,4
4043,2019-01-25,7
4044,2026-05-28,0
4045,2018-09-18,8
4046,2023-08-19,3
4047,2016-08-09,10
4048,2026-05-07,0
4049,2014-05-07,12
4050,2024-01-10,2
4051,2025-08-13,1
4052,2012-04-12,14
4053,2023-06-17,3
4054,2026-06-07,0
4055,2025-04-07,1
4056,2019-11-13,7
4057,2018-03-15,8
4058,2021-12-30,5
4059,2014-05-04,12
4060,2016-02-17,10
4061,2016-09-13,10
4062,2022-02-24,4
4063,2012-07-08,14
4064,2020-12-22,6
4065,2024-08-27,2
4066,2020-10-05,6
4067,2020-01-22,6
4068,2011-08-10,15
4069,2023-03-23,3
4070,2022-07-21,4
4071,2009-04-25,17
4072,2016-09-21,10
4073,2009-10-23,17
4074,2025-10-04,1
4075,2014-03-01,12
4076,2021-02-02,5
4077,2014-03-05,12
4078,2017-06-18,9
4079,2013-08-20,13
4080,2016-04-20,10
4081,2012-02-18,14
4082,2009-10-09,17
4083,2022-07-01,4
4084,2011-04-15,15
4085,2014-03-06,12
4086,2022-12-03,4
4087,2013-10-24,13
4088,2026-04-03,0
4089,2012-08-08,14
4090,2016-10-25,10
4091,2016-01-29,10
4092,2018-11-05,8
4093,2012-10-30,14
4094,2009-10-22,17
4095,2009-07-27,17
4096,2025-01-14,1
4097,2026-11-03,0
4098,2016-03-09,10
4099,2025-10-19,1
4100,2022-06-29,4
4101,2024-06-11,2
4102,2013-10-10,13
4103,2016-09-19,10
4104,2019-02-08,7
4105,2024-03-10,2
4106,2009-09-26,17
4107,2016-08-20,10
4108,2023-09-08,3
4109,2021-04-03,5
4110,2023-11-29,3
4111,2014-01-16,12
4112,2020-04-23,6
4113,2024-04-11,2
4114,2014-02-21,12
4115,2013-10-03,13
4116,2012-04-24,14
4117,2022-09-02,4
4118,2025-07-05,1
4119,2017-03-13,9
4120,2013-05-16,13
4121,2024-03-28,2
4122,2019-07-10,7
4123,2013-05-15,13
4124,2012-12-03,14
4125,2019-03-05,7
4126,2013-11-13,13
4127,2021-06-07,5
4128,2022-03-26,4
4129,2020-12-17,6
4130,2021-03-27,5
4131,2022-11-30,4
4132,2014-01-23,12
4133,2020-09-25,6
4134,2021-12-09,5
4135,2017-01-01,9
4136,2011-09-05,15
4137,2017-05-02,9
4138,2010-04-13,16
4139,2023-10-10,3
4140,2014-04-12,12
4141,2023-10-24,3
4142,2026-02-16,0
4143,2022-06-03,4
4144,2016-08-05,10
4145,2022-04-05,4
4146,2018-07-17,8
4147,2018-12-24,8
4148,2012-10-20,14
4149,2009-12-31,17
4150,2026-11-16,0
4151,2011-04-19,15
4152,2022-01-23,4
4153,2008-07-16,18
4154,2018-12-04,8
4155,2026-03-21,0
4156,2017-04-25,9
4157,2015-10-07,11
4158,2024-11-10,2
4159,2024-02-21,2
4160,2019-06-21,7
4161,2013-06-24,13
4162,2019-02-09,7
4163,2017-12-31,9
4164,2023-01-20,3
4165,2015-08-31,11
4166,2013-12-31,13
4167,2025-04-10,1
4168,2020-06-04,6
4169,2025-04-20,1
4170,2021-09-04,5
4171,2012-06-29,14
4172,2018-04-17,8
4173,2026-04-10,0
4174,2010-06-20,16
4175,2013-03-22,13
4176,2025-08-22,1
4177,2017-06-24,9
4178,2015-10-22,11
4179,2014-08-12,12
4180,2019-10-24,7
4181,2009-01-02,17
4182,2016-04-27,10
4183,2011-10-16,15
4184,2009-09-10,17
4185,2017-04-04,9
4186,2012-12-18,14
4187,2017-12-22,9
4188,2021-12-20,5
4189,2013-10-22,13
4190,2025-09-29,1
4191,2025-09-30,1
4192,2024-06-24,2
4193,2017-02-28,9
4194,2021-12-04,5
4195,2022-11-09,4
4196,2024-04-29,2
4197,2019-05-10,7
4198,2015-10-11,11
4199,2012-03-20,14
4200,2017-01-28,9
4201,2011-08-24,15
4202,2021-10-12,5
4203,2012-12-07,14
4204,2020-06-13,6
4205,2023-01-13,3
4206,2024-02-05,2
4207,2026-06-19,0
4208,2017-11-27,9
4209,2014-06-02,12
4210,2016-11-07,10
4211,2012-07-06,14
4212,2017-03-30,9
4213,2018-06-08,8
4214,2024-07-28,2
4215,2008-09-06,18
4216,2023-07-29,3
4217,2025-09-27,1
4218,2011-06-20,15
4219,2024-01-16,2
4220,2011-02-21,15
4221,2022-05-20,4
4222,2025-06-15,1
4223,2025-02-19,1
4224,2013-02-26,13
4225,2024-12-20,2
4226,2018-05-20,8
4227,2015-07-29,11
4228,2023-02-13,3
4229,2016-02-04,10
4230,2016-02-05,10
4231,2015-10-09,11
4232,2022-10-21,4
4233,2012-01-22,14
4234,2021-07-28,5
4235,2018-04-14,8
4236,2017-08-16,9
4237,2009-06-28,17
4238,2009-06-17,17
4239,2024-07-29,2
4240,2022-08-29,4
4241,2013-05-09,13
4242,2023-08-14,3
4243,2008-02-14,18
4244,2025-10-20,1
4245,2010-09-26,16
4246,2026-01-10,0
4247,2021-01-03,5
4248,2012-11-18,14
4249,2023-02-24,3
4250,2022-08-18,4
4251,2020-02-23,6
4252,2021-10-11,5
4253,2021-06-24,5
4254,2025-03-04,1
4255,2023-08-24,3
4256,2015-12-18,11
4257,2023-08-15,3
4258,2015-03-16,11
4259,2015-05-17,11
4260,2021-08-24,5
4261,2020-03-05,6
4262,2023-06-24,3
4263,2012-10-21,14
4264,2012-02-07,14
4265,2014-05-03,12
4266,2011-01-18,15
4267,2021-11-11,5
4268,2017-09-11,9
4269,2018-01-21,8
4270,2012-01-18,14
4271,2015-02-25,11
4272,2014-06-30,12
4273,2019-05-04,7
4274,2012-09-05,14
4275,2012-06-11,14
4276,2015-04-09,11
4277,2017-12-08,9
4278,2010-03-01,16
4279,2017-08-03,9
4280,2014-02-10,12
4281,2020-03-17,6
4282,2016-08-29,10
4283,2021-08-25,5
4284,2016-06-21,10
4285,2016-02-25,10
4286,2017-11-02,9
4287,2025-05-18,1
4288,2012-04-13,14
4289,2014-12-13,12
4290,2021-03-21,5
4291,2010-07-28,16
4292,2011-06-29,15
4293,2014-09-11,12
4294,2011-03-31,15
4295,2023-06-05,3
4296,2018-05-23,8
4297,2008-08-08,18
4298,2020-11-04,6
4299,2023-09-24,3
4300,2015-03-05,11
4301,2009-10-04,17
4302,2021-09-12,5
4303,2014-05-21,12
4304,2021-02-20,5
4305,2012-08-12,14
4306,2020-09-10,6
4307,2009-11-02,17
4308,2018-01-24,8
4309,2018-07-27,8
4310,2018-02-14,8
4311,2022-08-08,4
4312,2023-03-21,3
4313,2014-04-25,12
4314,2020-06-02,6
4315,2022-11-23,4
4316,2015-09-03,11
4317,2021-07-24,5
4318,2014-04-21,12
4319,2017-03-01,9
4320,2023-08-01,3
4321,2024-08-30,2
4322,2014-07-05,12
4323,2017-01-03,9
4324,2010-08-25,16
4325,2015-12-23,11
4326,2023-11-08,3
4327,2015-05-16,11
4328,2018-01-30,8
4329,2017-10-25,9
4330,2025-05-20,1
4331,2025-12-12,1
4332,2011-05-16,15
4333,2009-01-01,17
4334,2020-01-19,6
4335,2015-10-14,11
4336,2014-08-07,12
4337,2015-12-30,11
4338,2021-04-08,5
4339,2015-07-04,11
4340,2019-05-21,7
4341,2019-08-15,7
4342,2022-05-18,4
4343,2020-09-18,6
4344,2012-08-26,14
4345,2016-01-01,10
4346,2026-08-17,0
4347,2012-08-21,14
4348,2016-09-25,10
4349,2009-10-15,17
4350,2024-02-06,2
4351,2010-05-04,16
4352,2011-05-14,15
4353,2018-10-16,8
4354,2009-02-22,17
4355,2014-11-03,12
4356,2011-11-20,15
4357,2016-10-10,10
4358,2023-10-08,3
4359,2009-08-05,17
4360,2022-05-30,4
4361,2017-07-02,9
4362,2013-03-03,13
4363,2012-10-12,14
4364,2025-01-20,1
4365,2012-06-21,14
4366,2010-05-27,16
4367,2016-10-05,10
4368,2017-07-17,9
4369,2024-04-01,2
4370,2016-02-11,10
4371,2013-05-23,13
4372,2021-04-13,5
4373,2023-03-15,3
4374,2026-07-24,0
4375,2013-02-24,13
4376,2017-11-04,9
4377,2018-08-27,8
4378,2026-04-11,0
4379,2023-10-19,3
4380,2008-08-27,18
4381,2023-03-22,3
4382,2011-09-12,15
4383,2023-05-05,3
4384,2016-08-16,10
4385,2022-02-20,4
4386,2021-09-17,5
4387,2011-01-30,15
4388,2012-06-13,14
4389,2011-04-30,15
4390,2019-08-09,7
4391,2018-05-04,8
4392,2026-05-22,0
4393,2026-12-17,0
4394,2021-12-02,5
4395,2018-06-06,8
4396,2014-01-24,12
4397,2020-04-05,6
4398,2020-11-24,6
4399,2023-12-16,3
4400,2012-09-21,14
4401,2024-10-23,2
4402,2024-03-17,2
4403,2021-09-13,5
4404,2023-01-28,3
4405,2012-09-24,14
4406,2018-01-16,8
4407,2018-07-29,8
4408,2021-07-22,5
4409,2016-07-14,10
4410,2017-09-08,9
4411,2024-07-23,2
4412,2025-02-18,1
4413,2025-06-12,1
4414,2013-02-14,13
4415,2023-12-06,3
4416,2019-06-16,7
4417,2013-01-24,13
4418,2022-10-27,4
4419,2019-03-09,7
4420,2016-11-09,10
4421,2009-01-09,17
4422,2012-07-26,14
4423,2011-10-04,15
4424,2022-06-27,4
4425,2025-05-19,1
4426,2009-05-20,17
4427,2017-04-13,9
4428,2018-11-17,8
4429,2013-03-11,13
4430,2018-09-05,8
4431,2016-05-03,10
4432,2009-10-27,17
4433,2018-10-17,8
4434,2011-07-19,15
4435,2014-01-10,12
4436,2022-02-28,4
4437,2025-11-21,1
4438,2016-10-16,10
4439,2015-02-21,11
4440,2011-09-20,15
4441,2025-12-08,1
4442,2025-06-24,1
4443,2019-09-16,7
4444,2020-09-17,6
4445,2017-05-19,9
4446,2013-01-23,13
4447,2023-08-29,3
4448,2019-08-07,7
4449,2016-04-14,10
4450,2024-04-07,2
4451,2009-06-12,17
4452,2016-04-25,10
4453,2013-10-05,13
4454,2021-08-12,5
4455,2026-10-10,0
4456,2025-10-15,1
4457,2010-02-04,16
4458,2012-04-30,14
4459,2024-07-06,2
4460,2013-04-21,13
4461,2026-06-13,0
4462,2024-05-29,2
4463,2012-05-06,14
4464,2024-09-13,2
4465,2021-07-01,5
4466,2016-10-13,10
4467,2012-01-08,14
4468,2010-05-02,16
4469,2013-11-16,13
4470,2009-12-13,17
4471,2015-05-27,11
4472,2015-01-02,11
4473,2021-05-10,5
4474,2014-11-29,12
4475,2009-01-29,17
4476,2017-02-26,9
4477,2012-11-17,14
4478,2024-04-21,2
4479,2012-09-20,14
4480,2022-12-21,4
4481,2020-12-08,6
4482,2014-10-10,12
4483,2018-01-23,8
4484,2024-09-07,2
4485,2016-09-15,10
4486,2016-05-11,10
4487,2022-06-01,4
4488,2014-03-19,12
4489,2017-12-17,9
4490,2009-04-24,17
4491,2018-02-18,8
4492,2010-09-24,16
4493,2010-10-27,16
4494,2013-12-30,13
4495,2011-04-16,15
4496,2017-05-21,9
4497,2012-01-29,14
4498,2015-05-18,11
4499,2010-01-19,16
4500,2010-12-01,16
4501,2013-12-24,13
4502,2019-08-08,7
4503,2012-09-18,14
4504,2025-06-04,1
4505,2019-03-06,7
4506,2023-02-03,3
4507,2023-01-24,3
4508,2024-10-24,2
4509,2008-11-17,18
4510,2013-12-29,13
4511,2009-11-28,17
4512,2019-05-19,7
4513,2011-12-30,15
4514,2022-06-14,4
4515,2022-12-13,4
4516,2018-04-23,8
4517,2020-03-29,6
4518,2016-09-14,10
4519,2012-11-25,14
4520,2026-05-16,0
4521,2019-07-22,7
4522,2009-01-27,17
4523,2018-09-21,8
4524,2022-04-24,4
4525,2021-01-17,5
4526,2018-01-15,8
4527,2018-09-04,8
4528,2013-12-18,13
4529,2020-06-07,6
4530,2026-09-11,0
4531,2023-03-17,3
4532,2023-03-13,3
4533,2021-06-03,5
4534,2009-07-10,17
4535,2015-02-22,11
4536,2023-02-02,3
4537,2020-10-31,6
4538,2024-08-16,2
4539,2015-06-12,11
4540,2012-12-05,14
4541,2012-10-24,14
4542,2025-08-23,1
4543,2017-05-28,9
4544,2009-02-26,17
4545,2015-12-22,11
4546,2024-06-20,2
4547,2021-03-19,5
4548,2025-11-11,1
4549,2015-10-06,11
4550,2014-01-02,12
4551,2025-03-03,1
4552,2011-07-26,15
4553,2011-05-06,15
4554,2020-06-15,6
4555,2023-04-21,3
4556,2018-07-11,8
4557,2010-09-23,16
4558,2024-12-29,2
4559,2016-08-18,10
4560,2022-07-29,4
4561,2017-04-01,9
4562,2009-11-19,17
4563,2019-11-27,7
4564,2018-01-26,8
4565,2024-01-03,2
4566,2017-10-27,9
4567,2019-06-07,7
4568,2014-04-23,12
4569,2009-01-17,17
4570,2019-07-12,7
4571,2015-02-18,11
4572,2011-10-01,15
4573,2023-04-25,3
4574,2013-09-05,13
4575,2010-04-11,16
4576,2023-08-08,3
4577,2022-01-28,4
4578,2010-02-07,16
4579,2022-05-10,4
4580,2021-02-24,5
4581,2009-11-12,17
4582,2024-12-08,2
4583,2023-11-17,3
4584,2010-10-17,16
4585,2014-02-09,12
4586,2020-06-24,6
4587,2011-02-01,15
4588,2024-10-02,2
4589,2016-10-30,10
4590,2012-04-09,14
4591,2020-06-06,6
4592,2025-03-10,1
4593,2010-06-02,16
4594,2015-12-26,11
4595,2023-11-21,3
4596,2017-06-07,9
4597,2017-08-13,9
4598,2024-07-01,2
4599,2023-09-25,3
4600,2013-03-04,13
4601,2018-01-02,8
4602,2023-02-16,3
4603,2023-12-20,3
4604,2021-09-10,5
4605,2009-07-11,17
4606,2012-11-08,14
4607,2014-04-29,12
4608,2010-06-17,16
4609,2009-12-11,17
4610,2023-03-27,3
4611,2011-05-25,15
4612,2020-12-16,6
4613,2008-05-09,18
4614,2016-06-20,10
4615,2018-08-30,8
4616,2019-01-23,7
4617,2024-04-27,2
4618,2016-08-24,10
4619,2021-04-28,5
4620,2018-07-28,8
4621,2012-02-16,14
4622,2018-03-06,8
4623,2023-09-05,3
4624,2024-09-02,2
4625,2014-01-29,12
4626,2023-12-24,3
4627,2018-04-15,8
4628,2015-01-01,11
4629,2021-01-09,5
4630,2010-01-01,16
4631,2015-01-25,11
4632,2018-01-05,8
4633,2022-09-15,4
4634,2011-03-22,15
4635,2012-02-23,14
4636,2019-03-23,7
4637,2023-02-26,3
4638,2012-01-06,14
4639,2014-07-12,12
4640,2023-08-04,3
4641,2009-11-26,17
4642,2012-10-28,14
4643,2016-03-25,10
4644,2026-08-29,0
4645,2017-10-30,9
4646,2008-05-21,18
4647,2026-07-26,0
4648,2017-02-19,9
4649,2022-11-15,4
4650,2010-03-05,16
4651,2010-02-15,16
4652,2024-08-31,2
4653,2021-07-21,5
4654,2014-11-21,12
4655,2021-12-07,5
4656,2014-06-20,12
4657,2009-03-17,17
4658,2011-02-16,15
4659,2011-01-25,15
4660,2026-10-03,0
4661,2011-01-11,15
4662,2023-07-20,3
4663,2020-10-02,6
4664,2010-10-28,16
4665,2019-06-14,7
4666,2025-01-15,1
4667,2012-01-05,14
4668,2024-05-27,2
4669,2008-02-16,18
4670,2021-07-17,5
4671,2018-06-01,8
4672,2016-01-21,10
4673,2013-08-25,13
4674,2022-04-18,4
4675,2015-07-12,11
4676,2023-03-26,3
4677,2014-05-05,12
4678,2026-01-19,0
4679,2013-05-25,13
4680,2019-02-05,7
4681,2015-07-26,11
4682,2010-12-30,16
4683,2009-04-06,17
4684,2014-09-02,12
4685,2023-12-15,3
4686,2016-03-22,10
4687,2010-10-11,16
4688,2009-05-15,17
4689,2026-05-09,0
4690,2009-12-29,17
4691,2010-08-28,16
4692,2012-03-21,14
4693,2018-02-02,8
4694,2025-02-12,1
4695,2013-06-27,13
4696,2015-08-15,11
4697,2017-09-04,9
4698,2022-09-09,4
4699,2010-10-15,16
4700,2019-10-23,7
4701,2017-05-12,9
4702,2010-04-16,16
4703,2011-03-23,15
4704,2020-12-04,6
4705,2021-11-24,5
4706,2012-05-10,14
4707,2018-04-26,8
4708,2022-01-22,4
4709,2023-07-10,3
4710,2017-08-26,9
4711,2010-10-26,16
4712,2018-11-18,8
4713,2024-10-30,2
4714,2011-10-29,15
4715,2022-01-27,4
4716,2025-12-04,1
4717,2016-05-30,10
4718,2012-08-30,14
4719,2011-05-15,15
4720,2019-02-28,7
4721,2016-12-22,10
4722,2023-09-03,3
4723,2018-07-01,8
4724,2014-03-04,12
4725,2018-03-03,8
4726,2010-07-12,16
4727,2016-06-16,10
4728,2018-02-08,8
4729,2026-10-31,0
4730,2012-04-25,14
4731,2026-10-30,0
4732,2014-06-06,12
4733,2012-09-29,14
4734,2014-07-21,12
4735,2016-08-14,10
4736,2025-06-18,1
4737,2011-03-19,15
4738,2023-05-23,3
4739,2015-04-14,11
4740,2023-06-10,3
4741,2011-09-28,15
